"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO","DESCRICAO","","","","","","","","NR FABRIC.","","Nro.: ORIGINAL","","","SKU","","UN.COMP","CUSTO UL C.","","CUSTO MEDIO","","","TRIB.SAI","QTDE ESTQ.","EST.MIN.","","(EST-PEND","LINHA","","","UL.COMPRA","","SAIDA.","ENTR.","","SALDO","CONDIÇÃ","","SAIDA  ","ENTR.  ","SALDO  ","CONDIÇÃ","","PESO BRUTO",""
"1330","PARACHOQUE DIANTEIRO MB 1114 PRETO 1983... CARA PRETA","","","","","","","","M163X","","3118800070","","","","","PC ","00.41","","00.43","","","S1   ","00.00","00.00","","-2","LOJA RP OK","","","9999-1/2-/31","","0","00","","16","S/Analise","","0","1","1","S/Analise","","0",""
"1331","PARACHOQUE ARG. DUPLO MB 1113","","","","","","","","M164II","","","","","","","PC ","00.70","","00.57","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","20","S/Analise","","0","5","5","S/Analise","","10",""
"1332","PARACHOQUE ARG. DUPLO MB 1519","","","","","","","","M164A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","PROMOÇÃO 40 ANOS","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1333","PARACHOQUE ARG. DUPLO MB 1114 ","","","","","","","","M164CI","","","","","","","PC ","00.33","","00.39","","","S1   ","00.00","00.00","","0","TROCAR FISCAL","","","9999-1/2-/31","","0","00","","24","S/Analise","","0","5","5","S/Analise","","0",""
"1334","PARACHOQUE ARG. DUPLO MB HPN / D60 / F600","","","","","","","","M164F","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1335","LAMINA PARACHOQUE ARG. MB 1113","","","","","","","","M164GI","","","","","","","PC ","00.15","","00.15","","","S1   ","00.00","00.00","","1","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","11","S/Analise","","0","3","3","S/Analise","","0",""
"1336","LAMINA PARACHOQUE ARG. MB 1114 CARA PRETA","","","","","","","","M164HI","","","","","","","PC ","00.29","","00.22","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","12","S/Analise","","0","13","13","S/Analise","","0",""
"1337","LAMINA PARACHOQUE ARG. MB HPN / FORDÃO E CHEVROLET ANTIGO","","","","","","","","M164I","","","","","","","PC ","00.13","","00.15","","","S1   ","00.00","00.00","","-1","ENCOMENDA","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","0",""
"1338","PARACHOQUE ARG. DUPLO MB 1620/2000","","","","","","","","M164K","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","ENCOMENDA","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1339","LAMINA PARACHOQUE ARG. MB 608D","","","","","","","","M164L","","M165E.201","","","","","PC ","00.32","","00.32","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","3","3","S/Analise","","0",""
"1340","PARACHOQUE ARG. SIMPLES MB 1113","","","","","","","","M165I","","","","","","","PC ","00.61","","00.54","","","S1   ","00.00","00.00","","-1","LOJA RP OK","","","9999-1/2-/31","","0","00","","14","S/Analise","","0","9","9","S/Analise","","0",""
"1341","PARACHOQUE ARG. SIMPLES MB 1519","","","","","","","","M165A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","ENCOMENDA","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1342","PARACHOQUE ARG. SIMPLES MB 1114","","","","","","","","M165CI","","","","","","","PC ","00.36","","00.36","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","14","S/Analise","","0","3","3","S/Analise","","0",""
"1343","PARACHOQUE ARG. SIMPLES MB HPN / D60 / F600","","","","","","","","M165DI","","","","","","","PC ","00.24","","00.10","","","S1   ","00.00","00.00","","-1","ENCOMENDA","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"1344","PARACHOQUE ARG. SIMPLES MB 608D","","","","","","","","M165EI","","","","","","","PC ","00.31","","00.31","","","S1   ","00.00","00.00","","0","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","20","S/Analise","","0","6","6","S/Analise","","0",""
"1345","PARACHOQUE ARG. SIMPLES MB 709/912","","","","","","","","M165F","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1346","PARACHOQUE ARG. SIMPLES MB 1620/2000","","","","","","","","M165K","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1348","PARACHOQUE DIANTEIRO MB 1620 CINZA COMPLETO ","","","","","","","","M168A","","6948858101M","","","","","PC ","00.51","","00.49","","","S1   ","00.00","00.00","","-1","RP BLOQUEADO","","","9999-1/2-/31","","0","00","","15","S/Analise","","0","1","1","S/Analise","","23.4",""
"1349","PARACHOQUE DIANTEIRO - PARACHOQUE CENTRAL MB 1620 CINZA","","","","","","","","M168B","","6948858101","","","","","PC ","00.24","","00.22","","","S1   ","00.00","00.00","","0","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","00","","11","S/Analise","","0","1","1","S/Analise","","0",""
"1350","PARACHOQUE DIANTEIRO - PONTEIRA PARACHOQUE MB 1620 CINZA L/D - TROCA","","","","","","","","M168C","","6948858001","","","","","PC ","00.11","","00.11","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","8","S/Analise","","0","1","1","S/Analise","","0",""
"1351","PARACHOQUE DIANTEIRO - PONTEIRA PARACHOQUE MB 1620 CINZA L/E","","","","","","","","M168D","","6948857901","","","","","PC ","00.11","","00.10","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","1","1","S/Analise","","0",""
"1352","KIT ADAPT.PARA-CH.DIANT.MB 1620","","","","","","","","M168E","","","","","","","PC ","00.07","","00.06","","","S1   ","00.00","00.01","","-3","BAL ESTOQUE FUNDO lado A","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"1354","PARACHOQUE DIANTEIRO SCANIA 112 T CROMADO","","","","","","","","S264","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1355","PARACHOQUE DIANTEIRO SCANIA 112 T PINTADO","","","","","","","","S264B","","290083","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1356","PARACHOQUE SCANIA 113 T PINTADO ","","","","","","","","S264G","","1674759","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1357","PARACHOQUE SCANIA 113 R CROMADO ORIGINAL","","","","","","","","S264H","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1358","PARACHOQUE SCANIA 113 R PINTADO ORIGINAL","","","","","","","","S264I","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","PROMOÇÃO 40 ANOS","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1359","PARACHOQUE SCANIA 113 R C/FURO P/FAROL PINTADO ","","","","","","","","S264K","","1674517","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","PROMOÇÃO 40 ANOS","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1360","PARACHOQUE DIANTEIRO SCANIA 112 R C/FURO P/FAROL PINTADO","","","","","","","","S264M","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","ENCOMENDA","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1361","VIDRO ESPELHO VW DELIVERY 2018... INTEIRO C/ BASE L/D ","","","","","","","","W806B","","23B857522","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1362","PARACHOQUE ARG. DUPLO SC L111","","","","","","","","S277I","","","","","","","PC ","00.71","","00.56","","","S1   ","00.00","00.00","","0","LOJA RP OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","2","2","S/Analise","","0",""
"1363","PARACHOQUE ARG. DUPLO SCANIA T","","","","","","","","S277A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1364","VIDRO ESPELHO VW DELIVERY 2018... INTEIRO C/ BASE L/E ","","","","","","","","W806C","","23B857521","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1365","PARACHOQUE ARG. SIMPLES SCANIA T","","","","","","","","S277D","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1366","PARACHOQUE ARG. SIMPLES SCANIA R","","","","","","","","S277E","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1367","LAMINA PARACHOQUE ARG. SCANIA T","","","","","","","","S277L","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","FALTA BALANÇO","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1368","LAMINA PARACHOQUE ARG. SCANIA R","","","","","","","","S277M","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","FALTA BALANÇO","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1369","LAMINA PARACHOQUE ARG. SCANIA T/R 124","","","","","","","","S277O","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1370","LAMINA PARACHOQUE ARG. SCANIA R124","","","","","","","","S277P","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1371","LAMINA PARACHOQUE ARG. SCANIA L111","","","","","","","","S277XI","","","","","","","PC ","00.15","","00.15","","","S1   ","00.00","00.00","","0","ENCOMENDA","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"1372","PARACHOQUE ARG. DUPLO VOLVO N10/N12 XH","","","","","","","","V836","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1373","PARACHOQUE ARG. SIMPLES VOLVO N10/N12 XH","","","","","","","","V836A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1374","LAMINA PARACHOQUE ARG. VOLVO N10/12","","","","","","","","V836H","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1375","LAMINA PARACHOQUE ARG. VW","","","","","","","","W990H","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1376","PARACHOQUE ARG.SIMPLES VW 7100/8140","","","","","","","","W990K","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","-1","COMPRAR DE OUTRO","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1406","GR.FR.CR.LD C/FIL.F.RANG.98... ARG.","","","","","","","","B332","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1407","GR.FR.PR.LD C/FIL.F.RANG.98... ARG.","","","","","","","","B332A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1408","GR.FR.CR.LE C/FIL.F.RANG.98... ARG.","","","","","","","","B333","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1409","GR.FR.PR.LE.C/FIL.F.RANG.98... ARG.","","","","","","","","B333A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1412","GR.FR.CR.LD C/FIL.TOYOTA HIL.4X4 97...","","","","","","","","B472","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1413","GR.FR.PR.LD C/FIL.TOYOTA HIL.4X4 97...","","","","","","","","B472A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1414","GR.FR.CR.LE C/FIL.TOYOTA HIL.4X4 97...","","","","","","","","B473","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1415","GR.FR.PR.LE C/FIL.TOYOTA HIL.4X4 97...","","","","","","","","B473A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1416","GR.FR.PR.LD C/FIL.TOYOTA SW4 97/98","","","","","","","","B481A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1417","GR.FR.PR.LE C/FIL.TOYOTA SW4 97/98","","","","","","","","B482A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1418","GR.FR.CR.LD TOYOTA SW4 2001","","","","","","","","B487","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1419","GR.FR.CR.LE TOYOTA SW4 2001","","","","","","","","B488","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1423","GR.LANT.INOX DODGE RAM 2500 2005...","","","","","","","","B674","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1424","GR.FR.CR.LD C/FIL.MIT.L200 92/99","","","","","","","","B701","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1425","GR.FR.CR.LE C/FIL.MIT.L200 92/99","","","","","","","","B702","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1428","GR.FR.CR.LD C/FIL.MIT.L200 2002/2003","","","","","","","","B717","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1429","GR.FR.PR.LD C/FIL.MIT.L200 2002","","","","","","","","B717A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1430","GR.FR.CR.LE C/FIL.MIT.L200 2002/2003","","","","","","","","B718","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1431","GR.FR.PR.LE C/FIL.MIT.L200 2002","","","","","","","","B718A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1432","GR.FR.CR.LD C/FIL.MIT.L200 00/01","","","","","","","","B726","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1433","GR.FR.CR.LE C/FIL.MIT.L200 00/01","","","","","","","","B727","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1434","GR.FR.CR.LD C/FIL.LAND ROV.DEF....97","","","","","","","","B731","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1435","GR.FR.PR.LD C/FIL.LAND.ROV.DEF.93/97","","","","","","","","B731A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1436","GR.FR.CR.LE C/FIL.LAND ROV.DEF....97","","","","","","","","B732","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1437","GR.FR.PR.LE C/FIL.LAND.ROV.DEF.93/97","","","","","","","","B732A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1438","GR.FR.CR.LD C/FIL LAND ROV.DISC.98...","","","","","","","","B736","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1439","GR.FR.CR.LE C/FIL.LAND ROV.DISC.98...","","","","","","","","B737","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1440","GR.FR.CR.LD C/FIL.F.F250","","","","","","","","B754","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"1441","GR.FR.PR.LD C/FIL.F.F250","","","","","","","","B754A","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.00","","0","LEVE","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
